Name:,Main Input ,
Type:,Fitts's Law Simulation ,
Hand:,right,
Gain:,1,
,
Total Time,Cube Number,Time for Cube,,Number of Collisions,Time Colliding,Distance,,Player X,Player Y,Player Z,,Cube X,Cube Y, Cube Z,,X Scale, Y Scale, Z Scale,,
0.0111208,0,0.01112058,,0,0,39.05618,,-1.376653,97.9684,148.979,,0,100,110,,5,5,5,,
0.02223873,0,0.02223881,,0,0,39.06507,,-1.388335,97.95097,148.9866,,0,100,110,,5,5,5,,
0.03320551,0,0.03320543,,0,0,39.07014,,-1.397856,97.936,148.9905,,0,100,110,,5,5,5,,
0.04441833,0,0.04441838,,0,0,39.0876,,-1.405095,97.92698,149.0073,,0,100,110,,5,5,5,,
0.05568981,0,0.05568968,,0,0,39.11363,,-1.411927,97.92919,149.0332,,0,100,110,,5,5,5,,
0.06664562,0,0.06664545,,0,0,39.12305,,-1.418723,97.92452,149.0422,,0,100,110,,5,5,5,,
0.07777119,0,0.07777102,,0,0,39.13306,,-1.422526,97.92007,149.0518,,0,100,110,,5,5,5,,
0.08877182,0,0.08877166,,0,0,39.15971,,-1.42784,97.91084,149.0779,,0,100,110,,5,5,5,,
0.09997654,0,0.0999764,,0,0,39.18118,,-1.428037,97.90263,149.0989,,0,100,110,,5,5,5,,
0.1110063,0,0.1110061,,0,0,39.20702,,-1.428348,97.88402,149.1238,,0,100,110,,5,5,5,,
0.1221948,0,0.122195,,0,0,39.28484,,-1.430125,97.82819,149.1987,,0,100,110,,5,5,5,,
0.1331758,0,0.1331757,,0,0,39.41793,,-1.443159,97.73058,149.3261,,0,100,110,,5,5,5,,
0.1444645,0,0.1444643,,0,0,39.56633,,-1.478401,97.61788,149.4669,,0,100,110,,5,5,5,,
0.1555691,0,0.155569,,0,0,39.69715,,-1.529112,97.50851,149.5894,,0,100,110,,5,5,5,,
0.1667633,0,0.1667635,,0,0,39.82807,,-1.594054,97.3856,149.7102,,0,100,110,,5,5,5,,
0.1778812,0,0.1778812,,0,0,40.07615,,-1.768614,97.21936,149.9404,,0,100,110,,5,5,5,,
0.1888013,0,0.1888014,,0,0,40.18199,,-1.807237,97.09557,150.0361,,0,100,110,,5,5,5,,
0.1999292,0,0.1999291,,0,0,40.36945,,-1.888804,96.99196,150.2129,,0,100,110,,5,5,5,,
0.2110357,0,0.2110356,,0,0,40.56947,,-1.978205,96.90912,150.4032,,0,100,110,,5,5,5,,
0.2221661,0,0.2221661,,0,0,40.77921,,-2.043051,96.85537,150.6064,,0,100,110,,5,5,5,,
0.2332978,0,0.2332978,,0,0,41.00646,,-2.100588,96.84267,150.8307,,0,100,110,,5,5,5,,
0.244432,0,0.2444319,,0,0,41.29077,,-2.188481,96.90662,151.1165,,0,100,110,,5,5,5,,
0.2554908,0,0.2554906,,0,0,41.60748,,-2.311703,97.03512,151.4373,,0,100,110,,5,5,5,,
0.2666245,0,0.2666243,,0,0,41.97911,,-2.489819,97.28723,151.8173,,0,100,110,,5,5,5,,
