Name:,Main Input ,
Type:,Fitts's Law Simulation ,
Hand:,right,
Gain:,1,
,
Total Time,Cube Number,Time for Cube,,Number of Collisions,Time Colliding,Distance,,Player X,Player Y,Player Z,,Cube X,Cube Y, Cube Z,,X Scale, Y Scale, Z Scale,,
0.01116371,0,0.011164,,0,0,39.30363,,-0.8329557,97.04955,148.5812,,-40,100,150,,5,5,5,,
0.02191353,0,0.02191335,,0,0,39.24603,,-0.8880906,97.04627,148.6638,,-40,100,150,,5,5,5,,
0.0334034,0,0.03340285,,0,0,39.23201,,-0.9013779,97.04747,148.6844,,-40,100,150,,5,5,5,,
0.04438972,0,0.04439002,,0,0,39.2457,,-0.8879089,97.03811,148.6975,,-40,100,150,,5,5,5,,
0.05535126,0,0.05535168,,0,0,39.23582,,-0.8970264,97.03879,148.72,,-40,100,150,,5,5,5,,
0.06669426,0,0.06669515,,0,0,39.22446,,-0.909335,97.02618,148.7214,,-40,100,150,,5,5,5,,
0.07781601,0,0.07781605,,0,0,39.22863,,-0.9065347,97.01003,148.7169,,-40,100,150,,5,5,5,,
0.08871078,0,0.08871026,,0,0,39.23944,,-0.8948683,97.01889,148.7213,,-40,100,150,,5,5,5,,
0.09996796,0,0.09996868,,0,0,39.28033,,-0.8538644,97.02489,148.7063,,-40,100,150,,5,5,5,,
0.1112194,0,0.1112192,,0,0,39.32318,,-0.8101419,97.04067,148.6925,,-40,100,150,,5,5,5,,
0.1221485,0,0.122148,,0,0,39.37811,,-0.7545428,97.05314,148.6789,,-40,100,150,,5,5,5,,
0.1334038,0,0.1334038,,0,0,39.42437,,-0.707441,97.0676,148.6672,,-40,100,150,,5,5,5,,
0.1445045,0,0.1445047,,0,0,39.44337,,-0.687313,97.06979,148.6938,,-40,100,150,,5,5,5,,
0.1554222,0,0.1554224,,0,0,39.36338,,-0.7629814,97.10389,148.757,,-40,100,150,,5,5,5,,
0.166729,0,0.1667292,,0,0,39.363,,-0.7633364,97.12173,148.7173,,-40,100,150,,5,5,5,,
0.1778393,0,0.1778404,,0,0,39.32631,,-0.7997594,97.13284,148.7043,,-40,100,150,,5,5,5,,
0.1886406,0,0.1886399,,0,0,39.21949,,-0.9046547,97.15051,148.7339,,-40,100,150,,5,5,5,,
0.2001743,0,0.2001746,,0,0,38.99584,,-1.127114,97.15646,148.78,,-40,100,150,,5,5,5,,
0.2113247,0,0.2113242,,0,0,38.72369,,-1.400752,97.14207,148.7938,,-40,100,150,,5,5,5,,
0.2220459,0,0.222046,,0,0,38.3587,,-1.77166,97.0947,148.7579,,-40,100,150,,5,5,5,,
0.2334194,0,0.2334194,,0,0,37.96276,,-2.176227,97.02884,148.6941,,-40,100,150,,5,5,5,,
0.2445202,0,0.2445198,,0,0,37.47009,,-2.680825,96.94538,148.6014,,-40,100,150,,5,5,5,,
0.2552738,0,0.255275,,0,0,36.93021,,-3.233844,96.86079,148.5047,,-40,100,150,,5,5,5,,
0.2667027,0,0.2667023,,0,0,36.2895,,-3.892603,96.75403,148.373,,-40,100,150,,5,5,5,,
0.2778378,0,0.2778388,,0,0,35.58942,,-4.615163,96.63521,148.2117,,-40,100,150,,5,5,5,,
0.2886353,0,0.2886359,,0,0,34.85936,,-5.3714,96.51321,148.0309,,-40,100,150,,5,5,5,,
0.3000641,0,0.3000641,,0,0,34.07178,,-6.192198,96.3839,147.7993,,-40,100,150,,5,5,5,,
0.3111668,0,0.3111662,,0,0,33.27536,,-7.027466,96.25197,147.5477,,-40,100,150,,5,5,5,,
0.3220253,0,0.3220261,,0,0,32.40662,,-7.943951,96.112,147.2647,,-40,100,150,,5,5,5,,
0.3333626,0,0.3333634,,0,0,31.52982,,-8.874627,95.97614,146.9753,,-40,100,150,,5,5,5,,
0.3444633,0,0.3444638,,0,0,30.62709,,-9.8368,95.8527,146.6834,,-40,100,150,,5,5,5,,
0.355444,0,0.3554445,,0,0,29.75319,,-10.76906,95.76237,146.4157,,-40,100,150,,5,5,5,,
0.3666458,0,0.3666466,,0,0,28.87802,,-11.70275,95.68878,146.1765,,-40,100,150,,5,5,5,,
0.3778172,0,0.3778171,,0,0,27.962,,-12.68289,95.60897,145.9543,,-40,100,150,,5,5,5,,
0.3886318,0,0.388633,,0,0,27.01499,,-13.70153,95.52135,145.7407,,-40,100,150,,5,5,5,,
0.4000034,0,0.4000043,,0,0,26.06074,,-14.73156,95.44991,145.5318,,-40,100,150,,5,5,5,,
0.4110355,0,0.4110358,,0,0,25.17017,,-15.70151,95.40798,145.306,,-40,100,150,,5,5,5,,
0.421917,0,0.4219165,,0,0,24.29423,,-16.66111,95.37834,145.0861,,-40,100,150,,5,5,5,,
0.4333134,0,0.433313,,0,0,23.41597,,-17.62882,95.34184,144.8873,,-40,100,150,,5,5,5,,
0.4443703,0,0.44437,,0,0,22.50929,,-18.62687,95.30264,144.7281,,-40,100,150,,5,5,5,,
0.455389,0,0.4553888,,0,0,21.62334,,-19.60801,95.27908,144.5733,,-40,100,150,,5,5,5,,
0.4665565,0,0.4665564,,0,0,20.80806,,-20.5201,95.2784,144.4129,,-40,100,150,,5,5,5,,
0.4779186,0,0.4779192,,0,0,20.05932,,-21.36355,95.30977,144.2501,,-40,100,150,,5,5,5,,
0.4887314,0,0.4887322,,0,0,19.33013,,-22.18853,95.35714,144.0967,,-40,100,150,,5,5,5,,
0.4999142,0,0.4999152,,0,0,18.62331,,-22.97912,95.43162,143.9794,,-40,100,150,,5,5,5,,
0.5110626,0,0.5110619,,0,0,17.93801,,-23.74582,95.51061,143.8829,,-40,100,150,,5,5,5,,
0.5218544,0,0.5218546,,0,0,17.31087,,-24.46151,95.57619,143.783,,-40,100,150,,5,5,5,,
0.5333195,0,0.5333189,,0,0,16.70656,,-25.1827,95.61533,143.6493,,-40,100,150,,5,5,5,,
0.5443382,0,0.5443389,,0,0,16.13092,,-25.90656,95.61217,143.494,,-40,100,150,,5,5,5,,
0.5552998,0,0.5553003,,0,0,15.56823,,-26.63386,95.60176,143.3388,,-40,100,150,,5,5,5,,
0.5667324,0,0.566732,,0,0,15.07136,,-27.314,95.59622,143.1576,,-40,100,150,,5,5,5,,
0.5777283,0,0.5777283,,0,0,14.64157,,-27.94738,95.59785,142.948,,-40,100,150,,5,5,5,,
0.5886173,0,0.5886167,,0,0,14.24605,,-28.56277,95.60748,142.7305,,-40,100,150,,5,5,5,,
0.5998745,0,0.5998757,,0,0,13.88212,,-29.15084,95.62547,142.5252,,-40,100,150,,5,5,5,,
0.6110573,0,0.6110579,,0,0,13.5278,,-29.72535,95.66489,142.3423,,-40,100,150,,5,5,5,,
0.6218109,0,0.621811,,0,0,13.22245,,-30.243,95.73111,142.1635,,-40,100,150,,5,5,5,,
0.6333618,0,0.6333618,,0,0,12.95661,,-30.73388,95.80662,141.9733,,-40,100,150,,5,5,5,,
0.6444073,0,0.644407,,0,0,12.75001,,-31.17722,95.88251,141.7679,,-40,100,150,,5,5,5,,
0.6552448,0,0.6552455,,0,0,12.54501,,-31.63449,95.95208,141.5733,,-40,100,150,,5,5,5,,
0.6666279,0,0.6666283,,0,0,12.32767,,-32.09018,96.02187,141.4221,,-40,100,150,,5,5,5,,
0.6775627,0,0.6775638,,0,0,12.10386,,-32.53444,96.09894,141.308,,-40,100,150,,5,5,5,,
0.6884651,0,0.6884663,,0,0,11.89106,,-32.96941,96.18362,141.2021,,-40,100,150,,5,5,5,,
